evals.q.250.	_.mmIOneMax.100.2.cabea.e.11.best.fitness	_.mmIOneMax.100.2.cabea.e.11.best.fitness.min	_.mmIOneMax.100.2.cabea.e.11.best.fitness.max	_.mmIOneMax.100.2.cabea.cc.11.best.fitness	_.mmIOneMax.100.2.cabea.cc.11.best.fitness.min	_.mmIOneMax.100.2.cabea.cc.11.best.fitness.max	_.mmIOneMax.100.2.cabea.s.11.best.fitness	_.mmIOneMax.100.2.cabea.s.11.best.fitness.min	_.mmIOneMax.100.2.cabea.s.11.best.fitness.max	_.mmIOneMax.100.2.cabea.ttt.11.best.fitness	_.mmIOneMax.100.2.cabea.ttt.11.best.fitness.min	_.mmIOneMax.100.2.cabea.ttt.11.best.fitness.max	_.mmIOneMax.100.3.cabea.e.11.best.fitness	_.mmIOneMax.100.3.cabea.e.11.best.fitness.min	_.mmIOneMax.100.3.cabea.e.11.best.fitness.max	_.mmIOneMax.100.3.cabea.cc.11.best.fitness	_.mmIOneMax.100.3.cabea.cc.11.best.fitness.min	_.mmIOneMax.100.3.cabea.cc.11.best.fitness.max	_.mmIOneMax.100.3.cabea.s.11.best.fitness	_.mmIOneMax.100.3.cabea.s.11.best.fitness.min	_.mmIOneMax.100.3.cabea.s.11.best.fitness.max	_.mmIOneMax.100.3.cabea.ttt.11.best.fitness	_.mmIOneMax.100.3.cabea.ttt.11.best.fitness.min	_.mmIOneMax.100.3.cabea.ttt.11.best.fitness.max	_.mmIOneMax.100.5.cabea.e.11.best.fitness	_.mmIOneMax.100.5.cabea.e.11.best.fitness.min	_.mmIOneMax.100.5.cabea.e.11.best.fitness.max	_.mmIOneMax.100.5.cabea.cc.11.best.fitness	_.mmIOneMax.100.5.cabea.cc.11.best.fitness.min	_.mmIOneMax.100.5.cabea.cc.11.best.fitness.max	_.mmIOneMax.100.5.cabea.s.11.best.fitness	_.mmIOneMax.100.5.cabea.s.11.best.fitness.min	_.mmIOneMax.100.5.cabea.s.11.best.fitness.max	_.mmIOneMax.100.5.cabea.ttt.11.best.fitness	_.mmIOneMax.100.5.cabea.ttt.11.best.fitness.min	_.mmIOneMax.100.5.cabea.ttt.11.best.fitness.max	_.mmIOneMax.100.8.cabea.e.11.best.fitness	_.mmIOneMax.100.8.cabea.e.11.best.fitness.min	_.mmIOneMax.100.8.cabea.e.11.best.fitness.max	_.mmIOneMax.100.8.cabea.cc.11.best.fitness	_.mmIOneMax.100.8.cabea.cc.11.best.fitness.min	_.mmIOneMax.100.8.cabea.cc.11.best.fitness.max	_.mmIOneMax.100.8.cabea.s.11.best.fitness	_.mmIOneMax.100.8.cabea.s.11.best.fitness.min	_.mmIOneMax.100.8.cabea.s.11.best.fitness.max	_.mmIOneMax.100.8.cabea.ttt.11.best.fitness	_.mmIOneMax.100.8.cabea.ttt.11.best.fitness.min	_.mmIOneMax.100.8.cabea.ttt.11.best.fitness.max
4.100e+04	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.125e+04	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.150e+04	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.175e+04	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.200e+04	1.000e-02	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	3.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.225e+04	1.000e-02	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.250e+04	1.000e-02	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	1.000e-02	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.275e+04	1.000e-02	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.300e+04	1.000e-02	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.325e+04	1.000e-02	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.350e+04	1.000e-02	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.375e+04	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.400e+04	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.425e+04	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.450e+04	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.475e+04	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.500e+04	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.525e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.550e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.575e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.600e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.625e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.650e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.675e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.700e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.725e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.750e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.775e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.800e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.825e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.850e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.875e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.900e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.925e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.950e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
4.975e+04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e-02	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
